Timestamp,People_Count,Door_Status
2025-11-08 12:16:59,3,Closed
2025-11-08 12:16:59,3,Closed
2025-11-08 12:16:59,4,Open
2025-11-08 12:17:00,4,Open
2025-11-08 12:17:00,4,Open
2025-11-08 12:17:00,3,Closed
2025-11-08 12:17:00,3,Closed
2025-11-08 12:17:00,4,Open
2025-11-08 12:17:00,4,Open
2025-11-08 12:17:01,4,Open
2025-11-08 12:17:01,5,Open
2025-11-08 12:17:01,5,Open
2025-11-08 12:17:01,5,Open
2025-11-08 12:17:02,5,Open
2025-11-08 12:17:02,4,Open
2025-11-08 12:17:02,3,Closed
2025-11-08 12:17:02,4,Open
2025-11-08 12:17:02,3,Closed
2025-11-08 12:17:03,3,Closed
2025-11-08 12:17:03,5,Open
2025-11-08 12:17:03,5,Open
2025-11-08 12:17:03,4,Open
2025-11-08 12:17:03,5,Open
2025-11-08 12:17:04,4,Open
2025-11-08 12:17:04,4,Open
2025-11-08 12:17:04,4,Open
2025-11-08 12:17:04,4,Open
2025-11-08 12:17:04,4,Open
2025-11-08 12:17:05,4,Open
2025-11-08 12:17:05,4,Open
2025-11-08 12:17:05,3,Closed
2025-11-08 12:17:06,3,Closed
2025-11-08 12:17:06,4,Open
2025-11-08 12:17:06,3,Closed
2025-11-08 12:17:06,3,Closed
2025-11-08 12:17:06,4,Open
2025-11-08 12:17:07,4,Open
2025-11-08 12:17:07,4,Open
2025-11-08 12:17:07,3,Closed
2025-11-08 12:17:07,3,Closed
2025-11-08 12:17:08,3,Closed
2025-11-08 12:17:08,3,Closed
2025-11-08 12:17:08,3,Closed
2025-11-08 12:17:08,3,Closed
